time,loss,mse_loss,val_loss,val_mse_loss,lr
1.1557509899139404,-2.394,0.002,19.955,1.636,9.9114e-05
1.1527323722839355,-2.440,0.002,22.883,1.753,9.9055e-05
1.1554784774780273,-2.257,0.003,23.542,1.785,9.8993e-05
1.1554129123687744,-2.391,0.003,22.424,1.746,9.8929e-05
1.1534528732299805,-2.467,0.002,22.029,1.725,9.8863e-05
1.1552658081054688,-2.383,0.003,22.259,1.731,9.8796e-05
1.153705358505249,-2.350,0.005,23.868,1.789,9.8726e-05
1.1541316509246826,-2.317,0.004,24.292,1.806,9.8655e-05
1.1531164646148682,-2.363,0.003,22.674,1.750,9.8582e-05
1.1532270908355713,-2.414,0.002,20.841,1.687,9.8506e-05
1.1550366878509521,-2.287,0.004,20.893,1.691,9.8429e-05
1.1552624702453613,-2.443,0.003,20.956,1.694,9.8350e-05
1.1531388759613037,-2.375,0.003,21.133,1.696,9.8269e-05
1.1527235507965088,-2.401,0.003,21.845,1.721,9.8186e-05
1.1556270122528076,-2.340,0.003,23.374,1.782,9.8101e-05
1.1533598899841309,-2.291,0.004,23.554,1.796,9.8015e-05
1.1535780429840088,-2.341,0.005,22.469,1.756,9.7926e-05
1.1552371978759766,-2.427,0.002,21.524,1.720,9.7836e-05
1.1598384380340576,-2.403,0.002,22.259,1.749,9.7743e-05
1.3124377727508545,-2.423,0.002,23.523,1.801,9.7649e-05
1.1541757583618164,-2.315,0.004,25.390,1.865,9.7553e-05
1.1538095474243164,-2.331,0.004,25.132,1.856,9.7455e-05
1.1533727645874023,-2.240,0.004,25.123,1.856,9.7355e-05
1.1531016826629639,-2.395,0.005,24.772,1.841,9.7253e-05
1.1552009582519531,-2.298,0.005,23.972,1.810,9.7150e-05
1.1551473140716553,-2.266,0.005,23.837,1.810,9.7044e-05
1.1528840065002441,-2.437,0.002,24.290,1.827,9.6937e-05
1.1532981395721436,-2.343,0.004,23.915,1.812,9.6827e-05
1.1541869640350342,-2.314,0.004,22.805,1.773,9.6716e-05
1.155606746673584,-2.366,0.003,22.565,1.768,9.6604e-05
1.153735637664795,-2.353,0.003,22.623,1.772,9.6489e-05
1.154160737991333,-2.409,0.003,22.837,1.781,9.6372e-05
1.1539461612701416,-2.379,0.003,22.892,1.781,9.6254e-05
1.1533174514770508,-2.339,0.004,24.053,1.819,9.6134e-05
1.152695894241333,-2.414,0.003,24.778,1.842,9.6012e-05
1.1545419692993164,-2.432,0.003,24.401,1.829,9.5888e-05
1.1522271633148193,-2.365,0.004,23.198,1.792,9.5762e-05
1.1522786617279053,-2.365,0.002,23.129,1.801,9.5635e-05
1.1523380279541016,-2.401,0.003,23.371,1.820,9.5505e-05
1.2937664985656738,-2.435,0.002,23.658,1.832,9.5374e-05
1.152890920639038,-2.432,0.002,25.376,1.891,9.5241e-05
1.1532115936279297,-2.349,0.003,25.384,1.887,9.5107e-05
1.1543066501617432,-2.375,0.002,24.849,1.866,9.4970e-05
1.164170265197754,-2.363,0.004,23.290,1.812,9.4832e-05
1.1539816856384277,-2.398,0.003,22.776,1.794,9.4692e-05
1.1519219875335693,-2.478,0.003,21.904,1.756,9.4550e-05
1.1536145210266113,-2.390,0.002,22.042,1.755,9.4407e-05
1.1514782905578613,-2.453,0.002,21.420,1.727,9.4262e-05
1.1511762142181396,-2.392,0.004,21.357,1.726,9.4115e-05
1.1519763469696045,-2.457,0.003,21.891,1.750,9.3966e-05
1.152895450592041,-2.448,0.002,22.082,1.760,9.3815e-05
1.1546647548675537,-2.414,0.003,22.242,1.762,9.3663e-05
1.1528024673461914,-2.426,0.002,21.795,1.741,9.3509e-05
1.1530201435089111,-2.470,0.003,21.403,1.721,9.3354e-05
1.1557424068450928,-2.396,0.002,20.970,1.705,9.3196e-05
1.153136968612671,-2.307,0.006,21.704,1.734,9.3037e-05
1.1658596992492676,-2.415,0.004,22.334,1.755,9.2876e-05
1.1533410549163818,-2.419,0.003,21.584,1.720,9.2714e-05
1.1529591083526611,-2.482,0.003,20.690,1.681,9.2550e-05
1.314483404159546,-2.427,0.002,21.113,1.701,9.2384e-05
1.152815580368042,-2.374,0.002,21.511,1.723,9.2216e-05
1.1525180339813232,-2.470,0.002,21.863,1.739,9.2047e-05
1.1521084308624268,-2.365,0.003,21.084,1.703,9.1876e-05
1.1532862186431885,-2.402,0.004,20.204,1.662,9.1704e-05
1.1535274982452393,-2.383,0.003,20.204,1.657,9.1530e-05
1.152435541152954,-2.403,0.006,21.025,1.685,9.1354e-05
1.1523184776306152,-2.344,0.004,21.336,1.701,9.1177e-05
1.1537275314331055,-2.416,0.002,21.772,1.720,9.0998e-05
1.152756690979004,-2.358,0.004,20.577,1.668,9.0817e-05
1.162750005722046,-2.444,0.003,19.858,1.634,9.0635e-05
1.1532771587371826,-2.349,0.002,20.019,1.644,9.0451e-05
1.1527528762817383,-2.403,0.002,21.265,1.707,9.0265e-05
1.1536996364593506,-2.448,0.003,22.950,1.777,9.0078e-05
1.1529502868652344,-2.409,0.003,23.507,1.801,8.9890e-05
1.153719425201416,-2.401,0.002,22.709,1.768,8.9700e-05
1.1545720100402832,-2.433,0.002,22.778,1.767,8.9508e-05
1.1525096893310547,-2.374,0.003,24.124,1.826,8.9314e-05
1.153104543685913,-2.366,0.003,25.231,1.873,8.9120e-05
1.1549830436706543,-2.294,0.003,23.754,1.824,8.8923e-05
1.3334734439849854,-2.408,0.002,21.683,1.745,8.8725e-05
1.152888298034668,-2.475,0.002,20.389,1.693,8.8526e-05
1.1526470184326172,-2.446,0.002,20.696,1.705,8.8325e-05
1.1530754566192627,-2.450,0.002,22.086,1.754,8.8122e-05
1.1528780460357666,-2.408,0.003,23.662,1.802,8.7918e-05
1.1545305252075195,-2.445,0.003,25.007,1.838,8.7713e-05
1.1543364524841309,-2.460,0.002,25.784,1.858,8.7506e-05
1.1534481048583984,-2.375,0.003,25.355,1.836,8.7297e-05
1.1524012088775635,-2.370,0.003,23.531,1.769,8.7087e-05
1.154179573059082,-2.495,0.001,21.723,1.700,8.6876e-05
1.1539649963378906,-2.447,0.002,21.291,1.685,8.6663e-05
1.1524889469146729,-2.381,0.003,22.728,1.741,8.6448e-05
1.1519548892974854,-2.424,0.002,24.257,1.799,8.6233e-05
1.1537790298461914,-2.423,0.002,24.411,1.802,8.6015e-05
1.15208101272583,-2.428,0.002,23.951,1.779,8.5797e-05
1.1534957885742188,-2.431,0.002,23.939,1.776,8.5577e-05
1.1581299304962158,-2.430,0.003,24.520,1.807,8.5355e-05
1.1541829109191895,-2.441,0.003,25.269,1.843,8.5133e-05
1.1539793014526367,-2.424,0.003,24.742,1.832,8.4908e-05
1.1531388759613037,-2.412,0.002,22.159,1.734,8.4683e-05
1.3129725456237793,-2.497,0.001,20.272,1.653,8.4456e-05
1.1534087657928467,-2.347,0.004,20.643,1.664,8.4227e-05
1.1531665325164795,-2.332,0.003,22.556,1.737,8.3998e-05
1.1535279750823975,-2.378,0.003,23.175,1.756,8.3767e-05
1.1542012691497803,-2.422,0.002,23.052,1.745,8.3534e-05
1.1515016555786133,-2.345,0.004,22.200,1.705,8.3301e-05
1.1557419300079346,-2.395,0.003,22.091,1.703,8.3066e-05
1.1533198356628418,-2.411,0.004,22.917,1.736,8.2829e-05
1.155604600906372,-2.410,0.002,23.636,1.772,8.2592e-05
1.1556901931762695,-2.377,0.004,22.792,1.747,8.2353e-05
1.1525652408599854,-2.414,0.003,20.324,1.656,8.2113e-05
1.1546952724456787,-2.398,0.002,18.909,1.595,8.1871e-05
1.1524324417114258,-2.426,0.003,19.094,1.602,8.1629e-05
1.1536977291107178,-2.374,0.003,20.449,1.666,8.1385e-05
1.1524877548217773,-2.395,0.003,22.663,1.759,8.1139e-05
1.1526930332183838,-2.281,0.004,22.109,1.739,8.0893e-05
1.1522095203399658,-2.384,0.003,20.890,1.690,8.0645e-05
1.152940034866333,-2.351,0.003,21.595,1.725,8.0397e-05
1.1545512676239014,-2.368,0.003,23.793,1.817,8.0146e-05
1.1530427932739258,-2.325,0.003,26.418,1.909,7.9895e-05
1.2807767391204834,-2.333,0.003,26.486,1.901,7.9643e-05
1.156961441040039,-2.423,0.005,25.298,1.849,7.9389e-05
1.1619110107421875,-2.421,0.002,24.161,1.797,7.9135e-05
1.1534137725830078,-2.350,0.006,22.858,1.753,7.8879e-05
1.152156114578247,-2.378,0.003,23.375,1.785,7.8622e-05
1.153548240661621,-2.377,0.003,24.786,1.849,7.8363e-05
1.1526906490325928,-2.434,0.002,25.117,1.863,7.8104e-05
1.1540741920471191,-2.433,0.002,23.891,1.818,7.7844e-05
1.1537985801696777,-2.429,0.003,22.178,1.747,7.7582e-05
1.1551425457000732,-2.343,0.003,21.598,1.721,7.7320e-05
1.154679775238037,-2.363,0.003,22.584,1.763,7.7056e-05
1.152449607849121,-2.440,0.002,24.624,1.837,7.6791e-05
1.1564455032348633,-2.410,0.002,26.843,1.910,7.6526e-05
1.152055263519287,-2.375,0.003,25.912,1.879,7.6259e-05
1.153926134109497,-2.376,0.004,22.893,1.770,7.5991e-05
1.1552672386169434,-2.496,0.001,21.460,1.712,7.5722e-05
1.153764247894287,-2.372,0.003,21.644,1.719,7.5452e-05
1.1528880596160889,-2.302,0.005,23.370,1.792,7.5181e-05
1.1524288654327393,-2.396,0.005,25.925,1.884,7.4909e-05
1.1539885997772217,-2.379,0.003,27.324,1.929,7.4636e-05
1.2877388000488281,-2.276,0.004,25.226,1.855,7.4363e-05
1.1541459560394287,-2.420,0.002,22.547,1.751,7.4088e-05
1.153275966644287,-2.336,0.003,21.458,1.702,7.3812e-05
1.1546251773834229,-2.337,0.004,21.497,1.708,7.3535e-05
1.1528997421264648,-2.366,0.003,23.022,1.774,7.3258e-05
1.1532104015350342,-2.488,0.003,24.405,1.827,7.2979e-05
1.1532878875732422,-2.405,0.003,23.985,1.809,7.2700e-05
1.1536030769348145,-2.374,0.003,22.940,1.766,7.2419e-05
1.1548552513122559,-2.419,0.003,21.505,1.705,7.2138e-05
1.1548550128936768,-2.419,0.004,20.619,1.662,7.1856e-05
1.1550228595733643,-2.390,0.002,21.342,1.690,7.1573e-05
1.1531286239624023,-2.378,0.004,23.538,1.774,7.1289e-05
1.1536853313446045,-2.387,0.003,26.486,1.876,7.1004e-05
1.1557233333587646,-2.442,0.003,27.568,1.915,7.0719e-05
1.1522181034088135,-2.224,0.004,25.937,1.863,7.0432e-05
1.1535923480987549,-2.420,0.002,23.691,1.785,7.0145e-05
1.154175043106079,-2.495,0.002,21.571,1.709,6.9857e-05
1.1543092727661133,-2.384,0.004,20.586,1.677,6.9569e-05
1.1554629802703857,-2.431,0.003,21.185,1.708,6.9279e-05
1.1538305282592773,-2.441,0.002,21.753,1.736,6.8989e-05
1.2975223064422607,-2.376,0.003,22.766,1.779,6.8698e-05
1.155346393585205,-2.384,0.003,23.489,1.808,6.8406e-05
1.1540143489837646,-2.470,0.002,24.092,1.829,6.8114e-05
1.1535096168518066,-2.384,0.003,24.749,1.849,6.7821e-05
1.1555144786834717,-2.492,0.002,24.937,1.852,6.7527e-05
1.2014143466949463,-2.383,0.004,24.428,1.836,6.7232e-05
1.153303623199463,-2.445,0.003,23.211,1.795,6.6937e-05
1.153742790222168,-2.468,0.003,21.784,1.743,6.6641e-05
1.1540634632110596,-2.493,0.002,20.955,1.713,6.6344e-05
1.153942584991455,-2.410,0.002,21.062,1.717,6.6047e-05
1.1543469429016113,-2.384,0.003,22.104,1.752,6.5749e-05
1.155548095703125,-2.436,0.004,23.154,1.784,6.5451e-05
1.1543974876403809,-2.492,0.002,24.298,1.818,6.5152e-05
1.1631557941436768,-2.426,0.002,25.505,1.857,6.4852e-05
1.1554598808288574,-2.387,0.004,25.560,1.863,6.4552e-05
1.155693769454956,-2.398,0.002,24.565,1.837,6.4251e-05
1.1554539203643799,-2.410,0.003,23.094,1.789,6.3950e-05
1.1533715724945068,-2.322,0.003,21.819,1.752,6.3648e-05
1.1543347835540771,-2.341,0.003,22.129,1.774,6.3345e-05
1.1541366577148438,-2.443,0.002,23.164,1.817,6.3042e-05
1.331329107284546,-2.402,0.002,23.517,1.828,6.2739e-05
1.156355381011963,-2.427,0.003,23.392,1.814,6.2435e-05
1.155066967010498,-2.411,0.002,22.787,1.784,6.2130e-05
1.154738426208496,-2.499,0.001,22.733,1.773,6.1825e-05
1.1526830196380615,-2.367,0.004,23.989,1.814,6.1520e-05
1.1546638011932373,-2.419,0.003,25.452,1.864,6.1214e-05
1.1594691276550293,-2.405,0.004,27.212,1.921,6.0907e-05
1.152606725692749,-2.311,0.004,26.856,1.903,6.0600e-05
1.155667781829834,-2.482,0.003,25.757,1.859,6.0293e-05
1.157641887664795,-2.444,0.002,24.794,1.819,5.9986e-05
1.1551170349121094,-2.383,0.004,23.457,1.767,5.9678e-05
1.1560370922088623,-2.360,0.004,23.165,1.758,5.9369e-05
1.1567368507385254,-2.426,0.003,22.801,1.751,5.9060e-05
1.1569757461547852,-2.387,0.003,22.880,1.761,5.8751e-05
1.1581478118896484,-2.377,0.003,22.509,1.752,5.8442e-05
1.1564383506774902,-2.405,0.003,22.276,1.742,5.8132e-05
1.1586976051330566,-2.403,0.003,22.460,1.745,5.7822e-05
1.1568808555603027,-2.322,0.004,22.114,1.726,5.7511e-05
1.15596342086792,-2.372,0.003,22.387,1.737,5.7201e-05
1.1581993103027344,-2.379,0.003,22.907,1.759,5.6890e-05
2.4472756385803223,-2.384,0.003,23.393,1.780,5.6578e-05
1.157301664352417,-2.377,0.003,23.011,1.770,5.6267e-05
1.157010555267334,-2.442,0.002,22.358,1.751,5.5955e-05
1.1575231552124023,-2.465,0.003,22.163,1.746,5.5643e-05
1.160573959350586,-2.391,0.003,21.712,1.728,5.5331e-05
1.1539361476898193,-2.447,0.002,21.761,1.730,5.5018e-05
1.1596148014068604,-2.372,0.007,21.934,1.733,5.4705e-05
1.1547391414642334,-2.431,0.002,22.383,1.747,5.4393e-05
1.1562933921813965,-2.446,0.002,23.146,1.771,5.4080e-05
1.1546437740325928,-2.524,0.001,23.520,1.782,5.3766e-05
1.1565825939178467,-2.392,0.002,23.840,1.789,5.3453e-05
1.1546432971954346,-2.466,0.002,23.596,1.776,5.3140e-05
1.1541757583618164,-2.373,0.004,23.287,1.766,5.2826e-05
1.1544129848480225,-2.480,0.002,23.087,1.759,5.2512e-05
1.155414342880249,-2.434,0.002,23.166,1.766,5.2198e-05
1.1541752815246582,-2.451,0.003,23.261,1.773,5.1885e-05
1.1547355651855469,-2.442,0.002,23.246,1.776,5.1571e-05
1.1562683582305908,-2.478,0.002,23.215,1.776,5.1257e-05
1.1550414562225342,-2.475,0.002,23.243,1.779,5.0942e-05
4.555680751800537,-2.497,0.003,23.095,1.773,5.0628e-05
1.375300407409668,-2.489,0.002,23.226,1.778,5.0314e-05
1.1638474464416504,-2.468,0.003,22.912,1.766,5.0000e-05
1.1546123027801514,-2.476,0.002,22.588,1.753,4.9686e-05
1.1543478965759277,-2.412,0.003,22.557,1.749,4.9372e-05
1.1562042236328125,-2.377,0.005,23.058,1.768,4.9058e-05
1.157721996307373,-2.476,0.003,23.261,1.778,4.8744e-05
1.1566507816314697,-2.397,0.003,23.386,1.786,4.8430e-05
1.1566274166107178,-2.465,0.002,23.601,1.797,4.8116e-05
1.1605243682861328,-2.456,0.002,23.530,1.795,4.7802e-05
1.1608846187591553,-2.424,0.004,23.447,1.794,4.7488e-05
1.1596295833587646,-2.367,0.003,22.735,1.769,4.7174e-05
1.1592977046966553,-2.476,0.002,22.272,1.752,4.6861e-05
1.160564661026001,-2.452,0.003,22.614,1.768,4.6547e-05
1.1589572429656982,-2.439,0.002,23.537,1.804,4.6234e-05
1.155867338180542,-2.478,0.002,24.385,1.836,4.5921e-05
1.1560754776000977,-2.468,0.002,24.894,1.853,4.5607e-05
1.1553981304168701,-2.341,0.008,25.380,1.869,4.5295e-05
1.1545591354370117,-2.514,0.002,25.937,1.884,4.4982e-05
1.1571979522705078,-2.427,0.003,26.460,1.897,4.4669e-05
1.1549029350280762,-2.354,0.003,26.395,1.890,4.4357e-05
1.283393383026123,-2.574,0.001,26.368,1.884,4.4045e-05
1.1546032428741455,-2.451,0.003,25.692,1.856,4.3733e-05
1.155238389968872,-2.416,0.005,24.713,1.820,4.3422e-05
1.1551575660705566,-2.372,0.004,24.071,1.795,4.3111e-05
1.1551756858825684,-2.462,0.002,23.698,1.782,4.2800e-05
1.1554172039031982,-2.402,0.004,23.513,1.775,4.2489e-05
1.156982660293579,-2.421,0.002,23.583,1.776,4.2178e-05
1.1589257717132568,-2.487,0.003,23.457,1.771,4.1868e-05
1.1542994976043701,-2.469,0.003,23.092,1.758,4.1558e-05
1.1562976837158203,-2.443,0.002,22.532,1.738,4.1249e-05
1.1548190116882324,-2.433,0.002,22.303,1.730,4.0940e-05
1.1549046039581299,-2.468,0.002,22.575,1.743,4.0631e-05
1.1539196968078613,-2.428,0.002,23.062,1.765,4.0323e-05
1.154975175857544,-2.370,0.003,23.532,1.786,4.0015e-05
1.1535120010375977,-2.506,0.002,24.208,1.811,3.9707e-05
1.1552529335021973,-2.440,0.003,24.425,1.820,3.9400e-05
1.1548192501068115,-2.447,0.003,24.103,1.808,3.9093e-05
1.1576879024505615,-2.458,0.002,23.605,1.790,3.8787e-05
1.1536767482757568,-2.484,0.001,23.266,1.778,3.8481e-05
1.1529903411865234,-2.335,0.003,23.025,1.771,3.8175e-05
1.3843271732330322,-2.387,0.003,22.970,1.770,3.7870e-05
1.1536462306976318,-2.495,0.002,22.968,1.773,3.7566e-05
1.152181625366211,-2.470,0.002,22.925,1.771,3.7262e-05
1.153564691543579,-2.414,0.003,23.197,1.782,3.6958e-05
1.1533775329589844,-2.373,0.003,23.477,1.792,3.6655e-05
1.1532738208770752,-2.499,0.002,23.461,1.792,3.6352e-05
1.1542394161224365,-2.451,0.002,23.749,1.802,3.6051e-05
1.1544089317321777,-2.442,0.003,24.242,1.818,3.5749e-05
1.1532113552093506,-2.448,0.002,24.959,1.842,3.5448e-05
1.153916835784912,-2.466,0.002,25.763,1.866,3.5148e-05
1.1554384231567383,-2.417,0.003,26.004,1.872,3.4848e-05
1.1539125442504883,-2.399,0.003,25.575,1.862,3.4549e-05
1.156332015991211,-2.434,0.004,24.780,1.837,3.4251e-05
1.1550357341766357,-2.448,0.002,23.693,1.802,3.3953e-05
1.1548149585723877,-2.494,0.002,22.976,1.777,3.3656e-05
1.153371810913086,-2.499,0.001,22.488,1.761,3.3359e-05
1.1539549827575684,-2.480,0.001,22.144,1.749,3.3063e-05
1.1546268463134766,-2.446,0.002,22.330,1.757,3.2768e-05
1.1546318531036377,-2.346,0.004,22.335,1.759,3.2473e-05
1.152858018875122,-2.401,0.002,22.476,1.765,3.2179e-05
1.4475212097167969,-2.415,0.003,22.996,1.786,3.1886e-05
1.1579878330230713,-2.448,0.002,23.538,1.804,3.1594e-05
1.152799367904663,-2.424,0.003,23.938,1.817,3.1302e-05
1.1543092727661133,-2.447,0.002,24.216,1.825,3.1011e-05
1.1525278091430664,-2.480,0.002,24.565,1.833,3.0721e-05
1.1554069519042969,-2.471,0.003,24.649,1.833,3.0431e-05
1.1551806926727295,-2.515,0.002,24.844,1.836,3.0143e-05
1.1539833545684814,-2.471,0.002,24.927,1.837,2.9855e-05
1.1535134315490723,-2.446,0.002,24.788,1.833,2.9568e-05
1.1538469791412354,-2.400,0.003,24.527,1.825,2.9281e-05
1.1537408828735352,-2.480,0.002,24.140,1.812,2.8996e-05
1.1524126529693604,-2.495,0.002,23.700,1.797,2.8711e-05
1.1551330089569092,-2.484,0.002,23.233,1.782,2.8427e-05
1.1527702808380127,-2.453,0.002,22.764,1.766,2.8144e-05
1.1531658172607422,-2.464,0.002,22.292,1.750,2.7862e-05
1.1535966396331787,-2.542,0.002,22.059,1.741,2.7581e-05
1.1538190841674805,-2.485,0.002,21.737,1.729,2.7301e-05
1.1539323329925537,-2.503,0.002,21.393,1.715,2.7021e-05
1.1537246704101562,-2.385,0.004,21.332,1.713,2.6743e-05
1.154114007949829,-2.387,0.003,21.336,1.713,2.6465e-05
1.540090799331665,-2.540,0.002,21.545,1.721,2.6188e-05
1.1529924869537354,-2.417,0.003,21.933,1.736,2.5912e-05
1.1560637950897217,-2.495,0.002,22.569,1.762,2.5638e-05
1.1521215438842773,-2.403,0.004,23.123,1.784,2.5364e-05
1.1524713039398193,-2.519,0.002,23.568,1.801,2.5091e-05
1.152489185333252,-2.512,0.002,23.811,1.812,2.4819e-05
1.1536920070648193,-2.403,0.003,23.842,1.812,2.4548e-05
1.1537280082702637,-2.463,0.002,23.631,1.804,2.4278e-05
1.1528723239898682,-2.410,0.004,23.363,1.794,2.4009e-05
1.1545813083648682,-2.471,0.003,23.203,1.786,2.3741e-05
1.1546854972839355,-2.455,0.003,23.136,1.782,2.3475e-05
1.1535329818725586,-2.429,0.003,23.153,1.780,2.3209e-05
1.1537911891937256,-2.477,0.002,23.457,1.789,2.2944e-05
1.154841661453247,-2.441,0.003,23.972,1.808,2.2680e-05
1.1527385711669922,-2.457,0.003,24.414,1.821,2.2418e-05
1.1516525745391846,-2.453,0.002,24.714,1.831,2.2156e-05
1.151857614517212,-2.512,0.001,25.039,1.840,2.1896e-05
1.1525766849517822,-2.511,0.002,25.450,1.851,2.1637e-05
1.1528637409210205,-2.516,0.002,25.367,1.847,2.1378e-05
1.1524293422698975,-2.463,0.002,25.175,1.839,2.1121e-05
1.298722505569458,-2.459,0.002,24.941,1.829,2.0866e-05
1.154794692993164,-2.494,0.002,24.488,1.813,2.0611e-05
1.1522855758666992,-2.487,0.002,23.977,1.794,2.0357e-05
1.1547679901123047,-2.441,0.002,23.645,1.782,2.0105e-05
1.156815767288208,-2.397,0.003,23.204,1.766,1.9854e-05
1.1536099910736084,-2.485,0.002,22.958,1.758,1.9604e-05
1.1524336338043213,-2.457,0.002,22.700,1.748,1.9355e-05
1.1535959243774414,-2.454,0.003,22.692,1.749,1.9107e-05
1.1533570289611816,-2.505,0.001,22.841,1.755,1.8861e-05
1.1528964042663574,-2.441,0.003,23.203,1.768,1.8616e-05
1.153928518295288,-2.455,0.002,23.548,1.779,1.8372e-05
1.1549742221832275,-2.490,0.002,23.779,1.786,1.8129e-05
1.1538972854614258,-2.478,0.002,24.035,1.795,1.7887e-05
1.154947280883789,-2.505,0.001,24.212,1.801,1.7647e-05
1.1568949222564697,-2.525,0.001,24.421,1.807,1.7408e-05
2.0529356002807617,-2.462,0.003,24.649,1.816,1.7171e-05
1.163789987564087,-2.401,0.004,24.779,1.821,1.6934e-05
1.1526079177856445,-2.420,0.003,24.813,1.823,1.6699e-05
1.1528515815734863,-2.515,0.001,24.847,1.825,1.6466e-05
2.1608121395111084,-2.458,0.002,24.872,1.828,1.6233e-05
31.16990852355957,-2.406,0.004,24.813,1.827,1.6002e-05
1.153780221939087,-2.495,0.002,24.689,1.824,1.5773e-05
1.1554615497589111,-2.475,0.002,24.574,1.821,1.5544e-05
1.1530523300170898,-2.531,0.002,24.352,1.814,1.5317e-05
1.1526947021484375,-2.365,0.005,24.001,1.804,1.5092e-05
1.155111312866211,-2.409,0.002,23.956,1.802,1.4868e-05
1.1526648998260498,-2.444,0.004,23.963,1.804,1.4645e-05
1.1533575057983398,-2.462,0.002,23.921,1.804,1.4423e-05
1.158686876296997,-2.489,0.001,23.959,1.805,1.4203e-05
1.1544947624206543,-2.463,0.002,24.132,1.811,1.3985e-05
1.153144359588623,-2.464,0.003,24.250,1.816,1.3767e-05
1.152601718902588,-2.448,0.004,24.364,1.819,1.3552e-05
1.1535511016845703,-2.471,0.002,24.372,1.818,1.3337e-05
1.154764175415039,-2.471,0.003,24.227,1.812,1.3124e-05
1.1527340412139893,-2.444,0.004,24.054,1.804,1.2913e-05
1.1553776264190674,-2.496,0.002,23.875,1.797,1.2703e-05
1.1527447700500488,-2.500,0.001,23.653,1.788,1.2495e-05
1.154076099395752,-2.491,0.002,23.483,1.780,1.2288e-05
1.153465747833252,-2.441,0.003,23.316,1.772,1.2082e-05
1.1553332805633545,-2.475,0.002,23.247,1.769,1.1878e-05
1.7885756492614746,-2.494,0.003,23.269,1.770,1.1675e-05
1.1543500423431396,-2.448,0.003,23.290,1.770,1.1474e-05
1.1537775993347168,-2.494,0.001,23.303,1.771,1.1275e-05
1.1547520160675049,-2.536,0.002,23.440,1.776,1.1077e-05
1.1541008949279785,-2.509,0.002,23.658,1.785,1.0881e-05
1.152466058731079,-2.503,0.002,23.913,1.794,1.0686e-05
1.155005693435669,-2.512,0.002,24.114,1.802,1.0492e-05
1.1529850959777832,-2.514,0.002,24.268,1.807,1.0301e-05
1.1523284912109375,-2.516,0.002,24.322,1.809,1.0110e-05
1.15330171585083,-2.397,0.003,24.280,1.807,9.9217e-06
1.153961181640625,-2.463,0.002,24.150,1.803,9.7347e-06
1.1537940502166748,-2.455,0.002,24.080,1.800,9.5492e-06
1.152987003326416,-2.474,0.002,23.998,1.797,9.3654e-06
1.1566998958587646,-2.447,0.002,23.876,1.793,9.1831e-06
1.1668729782104492,-2.488,0.002,23.693,1.785,9.0025e-06
1.1534225940704346,-2.481,0.002,23.516,1.779,8.8235e-06
1.1529457569122314,-2.461,0.003,23.281,1.770,8.6461e-06
1.155306339263916,-2.485,0.003,22.996,1.758,8.4703e-06
10.539133310317993,-2.452,0.002,22.750,1.748,8.2962e-06
2.205094814300537,-2.458,0.002,22.592,1.742,8.1237e-06
1.2834253311157227,-2.479,0.002,22.538,1.739,7.9529e-06
1.1536152362823486,-2.442,0.004,22.550,1.739,7.7837e-06
1.1543257236480713,-2.425,0.002,22.578,1.740,7.6162e-06
1.1542315483093262,-2.388,0.002,22.629,1.741,7.4504e-06
1.1536154747009277,-2.444,0.003,22.724,1.745,7.2862e-06
1.1533825397491455,-2.522,0.002,22.777,1.747,7.1238e-06
1.1533188819885254,-2.444,0.003,22.864,1.749,6.9630e-06
1.155407428741455,-2.526,0.002,22.960,1.752,6.8039e-06
1.1534616947174072,-2.483,0.002,23.069,1.756,6.6466e-06
1.1533534526824951,-2.532,0.003,23.123,1.759,6.4909e-06
1.152674674987793,-2.461,0.002,23.151,1.759,6.3370e-06
1.1529107093811035,-2.427,0.002,23.159,1.759,6.1848e-06
1.1539666652679443,-2.454,0.003,23.114,1.757,6.0343e-06
1.1533689498901367,-2.439,0.002,23.060,1.755,5.8855e-06
1.1549296379089355,-2.501,0.002,23.039,1.754,5.7385e-06
1.155324935913086,-2.435,0.003,23.049,1.754,5.5933e-06
